session_id,network_packet_size,protocol_type,login_attempts,session_duration,encryption_used,ip_reputation_score,failed_logins,browser_type,unusual_time_access,src_bytes,dst_bytes,traffic_volume,packet_rate,error_rate,syn_flag_count,session_count,attack_detected
15589,18445,icmp,3,622,0,98,0,Edge,1,1062,75527,76589,22.314377634817667,0.48211566729115485,32,15,1
15590,5446,icmp,5,630,1,14,5,Firefox,1,6222,16098,22320,210.27279766250172,0.8724176131104481,26,1,1
15591,16578,icmp,7,164,1,25,2,Firefox,1,50151,63771,113922,489.3161232197356,0.7684547715384485,14,7,1
15592,16209,udp,2,850,1,9,0,Edge,1,57406,90353,147759,174.2848549174821,0.38850633721744365,24,20,0
15593,9405,icmp,8,642,1,93,1,Firefox,0,31547,42331,73878,376.12504325144124,0.5867820288534104,41,24,0
15594,14984,udp,6,1925,1,84,3,Edge,0,1506,73200,74706,497.2932840994468,0.37665936612458173,21,32,0
15595,18697,icmp,3,677,1,53,1,Chrome,1,47045,57177,104222,262.53866671603674,0.7838634032423741,48,36,1
15596,5259,udp,8,1087,1,59,2,Edge,0,76109,79567,155676,236.67620732510855,0.783982559,30,14,0
15597,14416,tcp,3,1128,0,13,4,Edge,1,16524,41312,57836,293.31480985071215,0.9356776565931582,43,25,1
15598,15820,icmp,8,919,0,42,2,Chrome,1,11797,67118,78915,322.59650516866407,0.8358037992051169,12,39,1
15599,11873,udp,7,1512,1,73,5,Chrome,0,99774,34662,134436,197.13667538983145,0.9775706401292987,44,19,1
15600,19293,udp,4,1208,0,8,5,Edge,0,54023,83803,137826,370.4055163940825,0.10400546597811278,6,12,0
15601,7709,icmp,5,1693,1,23,2,Safari,0,36909,1223,38132,116.28455510664371,0.1999165544603343,39,26,0
15602,440,icmp,0,468,1,66,4,Safari,0,42246,80642,122888,429.67364471527105,0.2618950730051798,23,32,0
15603,12593,icmp,8,1559,1,14,2,Safari,1,69439,16368,85807,125.65845923822296,0.21667161049168304,7,12,0
15604,10833,udp,4,1938,1,63,2,Edge,0,79540,14458,93998,97.53987964064231,0.5482590067913712,2,12,0
15605,15841,tcp,1,893,1,34,5,Firefox,0,94753,19779,114532,338.7532808889714,0.9126532416133593,14,34,1
15606,2920,icmp,1,56,1,98,1,Safari,1,55152,53614,108766,210.80317633896573,0.087139259,23,38,0
15607,7020,tcp,6,1970,0,48,5,Firefox,1,14629,77819,92448,175.48197102742515,0.9325492218866261,32,14,1
15608,15894,icmp,9,1473,1,53,5,Firefox,0,57470,32598,90068,327.5956499880046,0.44873365561482925,35,8,1
15609,11743,udp,6,197,1,26,0,Safari,0,85088,7263,92351,184.04834743849668,0.219022223,35,6,0
15610,13527,udp,5,704,0,89,1,Edge,0,65664,54480,120144,70.75888224371323,0.034133215,42,11,0
15611,5958,udp,8,120,1,77,3,Chrome,1,933,98390,99323,393.00712294750645,0.7061877933273824,37,20,1
15612,10519,tcp,9,306,1,5,4,Firefox,0,45989,71962,117951,499.45798179481045,0.042691069,14,12,0
15613,14874,udp,3,614,1,15,3,Firefox,0,94553,45542,140095,380.97296133692913,0.858637368,30,8,1
15614,16632,udp,3,1742,1,92,3,Edge,1,23820,58956,82776,217.7393833587707,0.5408453559016229,48,5,1
15615,8262,icmp,5,939,1,16,0,Firefox,0,52276,15737,68013,79.63240730236011,0.6128979683829141,44,11,0
15616,9065,icmp,5,508,1,25,2,Safari,0,90796,42206,133002,165.3046403953141,0.9195200680044824,30,18,0
15617,4765,tcp,8,1760,1,99,1,Chrome,1,45612,82654,128266,301.12079480845716,0.7169566107288058,21,12,0
15618,9301,tcp,0,1183,1,16,2,Safari,0,44831,98359,143190,36.24187414696003,0.8902496958074744,30,26,0
15619,3902,tcp,0,1070,0,12,1,Chrome,0,55267,93237,148504,210.2604660291476,0.9410656676312448,2,25,0
15620,1412,udp,1,1803,0,62,5,Firefox,0,95008,61461,156469,423.66193775000704,0.24604414980071976,14,18,0
15621,4168,udp,9,1955,1,90,1,Safari,0,75061,10530,85591,493.0836297434119,0.7988170589010446,46,10,0
15622,13049,udp,7,1593,1,22,1,Edge,1,47977,31886,79863,374.5553016576853,0.03332936,39,37,0
15623,6061,icmp,8,22,1,55,4,Edge,0,36826,38416,75242,264.01588270338135,0.5441842081347293,16,12,0
15624,4177,tcp,4,1238,1,99,0,Firefox,1,64044,53911,117955,320.33421476387304,0.9184668552580665,26,20,1
15625,11671,icmp,8,314,0,3,2,Firefox,0,6670,49969,56639,130.05890262165332,0.8665410457555244,15,30,0
15626,16648,udp,7,1517,1,63,0,Firefox,0,25922,7952,33874,447.9433243171987,0.38616744343843135,35,12,0
15627,10255,tcp,3,1306,0,45,4,Chrome,0,89011,13868,102879,485.5167240211453,0.12870445844588074,40,34,0
15628,17158,icmp,9,1268,0,85,0,Edge,0,47152,2551,49703,232.08320588184992,0.4247785623007857,45,31,0
15629,1753,tcp,0,1216,1,61,2,Firefox,0,30079,388,30467,368.697678,0.9533660210396654,42,16,1
15630,3193,icmp,4,1830,0,97,4,Edge,1,87789,22304,110093,392.6726926148373,0.6466163320497006,48,15,1
15631,15570,icmp,3,155,1,51,3,Firefox,1,24601,37890,62491,19.40621694965399,0.9624061895126821,2,26,1
15632,10420,udp,6,590,0,38,5,Edge,0,49474,87921,137395,312.8973444868471,0.39862347890841576,26,35,0
15633,19179,udp,8,430,1,70,5,Chrome,0,14956,74578,89534,75.98580349053549,0.5231466266809303,49,25,1
15634,19446,tcp,6,27,1,78,0,Firefox,0,4389,89649,94038,278.69810884266803,0.19689032624769365,48,23,0
15635,10133,udp,0,1436,1,53,4,Chrome,0,58494,44548,103042,276.6278333568967,0.357657866,15,32,0
15636,1609,icmp,2,79,1,94,1,Chrome,0,59498,71646,131144,224.2930942835331,0.18605713449129557,35,4,0
15637,548,tcp,2,472,0,10,1,Chrome,0,69099,64793,133892,454.1241077515341,0.083257297,43,20,0
15638,11804,icmp,6,1049,1,12,5,Firefox,0,19687,74563,94250,116.17983740354086,0.7627032285278051,37,8,1
15639,6671,udp,5,442,1,25,1,Safari,1,66089,11644,77733,268.05193755018183,0.7544375878767299,31,32,1
15640,7169,tcp,9,1716,1,25,5,Firefox,0,7251,15615,22866,322.58212616470496,0.9611276779481133,49,30,1
15641,11453,tcp,0,1266,1,58,0,Safari,0,10443,61762,72205,437.3666341854784,0.5840724790164973,15,7,0
15642,11782,icmp,0,314,1,55,0,Safari,0,58312,89237,147549,341.50865888280777,0.6867551901814248,23,21,0
15643,6790,tcp,4,1201,1,21,1,Edge,0,71833,20852,92685,412.0508032075045,0.8326575156979581,0,13,0
15644,13766,udp,8,1133,1,21,0,Firefox,0,95844,86795,182639,481.8892398922161,0.3722779151732003,44,11,0
15645,3505,tcp,0,1529,1,82,1,Edge,0,49459,55716,105175,369.4006389517979,0.5829911065618819,38,3,0
15646,6813,icmp,8,17,0,79,1,Chrome,0,47135,86198,133333,52.326265094736186,0.048321074,27,39,0
15647,9577,tcp,3,478,1,20,5,Firefox,0,56610,78702,135312,70.74062415850761,0.6250968741251184,36,29,1
15648,11613,icmp,5,132,1,91,2,Safari,0,44340,66130,110470,359.8018775273028,0.6251819711171799,41,17,0
15649,4937,icmp,5,661,0,85,0,Edge,0,523,79789,80312,247.0167124742975,0.6891761930887745,35,2,0
15650,19683,udp,0,1269,1,97,2,Chrome,0,30662,20763,51425,144.78676746821702,0.5270366914133048,43,14,0
15651,1402,udp,4,1392,1,76,1,Chrome,1,87478,36337,123815,361.44423331543834,0.7640002023382554,4,31,0
15652,9732,udp,7,499,1,96,4,Chrome,0,43789,78104,121893,32.08880411544394,0.38310110223951044,14,39,0
15653,9102,udp,6,254,1,77,3,Edge,1,37010,70658,107668,490.70155123968567,0.6251368487323413,44,29,1
15654,10784,icmp,5,1669,1,7,2,Edge,0,21404,64669,86073,242.60045567610237,0.7362055964456712,14,18,0
15655,19169,icmp,0,654,0,65,3,Firefox,0,35210,72233,107443,19.11266174733823,0.5049244719929072,27,15,0
15656,11012,icmp,1,1016,1,31,5,Firefox,0,48776,42907,91683,460.8741444,0.7359857547055243,38,13,1
15657,2295,udp,6,89,1,29,3,Edge,1,5942,82559,88501,63.67391022284988,0.6445149925445034,41,9,1
15658,15163,tcp,1,499,1,22,0,Edge,0,49627,5529,55156,457.05475737493913,0.5346062952859044,34,22,0
15659,2523,tcp,5,624,0,75,5,Chrome,1,46665,69382,116047,318.0497158983225,0.061641396109620716,4,17,1
15660,11173,udp,9,937,0,42,5,Chrome,0,42258,18638,60896,48.099014714409996,0.3506806033369433,34,31,0
15661,11049,icmp,3,1917,1,24,5,Safari,0,75926,35544,111470,349.1802225782772,0.868519839,37,11,1
15662,732,udp,6,742,0,13,2,Edge,1,37594,36960,74554,481.29119628585266,0.5138847554050238,44,17,1
15663,5180,udp,7,177,0,32,5,Chrome,0,42263,47058,89321,232.0294927510051,0.8658653261670068,34,13,1
15664,13260,udp,5,484,1,39,1,Safari,0,27763,60859,88622,398.8665640846515,0.43187781433039085,8,12,0
15665,1377,udp,5,1648,0,12,4,Safari,0,31663,38025,69688,498.1216547531916,0.366408092,33,37,0
15666,13444,icmp,8,1885,0,16,4,Safari,0,18645,90215,108860,309.2788907261775,0.7898392788101455,16,30,1
15667,5296,tcp,9,1730,0,8,0,Safari,1,20383,18995,39378,498.1380791356492,0.014217683,24,30,0
15668,7094,tcp,2,735,1,62,0,Safari,0,39259,61580,100839,175.17896433751005,0.9175353598571196,5,11,0
15669,14071,tcp,8,495,1,32,5,Safari,0,22256,85201,107457,200.34859675285378,0.9576538582126635,28,27,1
15670,15274,udp,2,744,1,15,1,Chrome,1,90285,28910,119195,351.5227725110768,0.36397989732784675,40,3,0
15671,13097,icmp,7,777,1,31,1,Safari,1,80708,83974,164682,234.9637179706303,0.4247629691460896,29,33,0
15672,435,udp,1,979,1,79,1,Firefox,0,24675,5338,30013,440.6253610795938,0.6295216467723423,30,22,0
15673,9077,icmp,5,1822,0,15,5,Safari,0,67616,90191,157807,38.02465233448194,0.3664940235865328,7,12,0
15674,16095,udp,0,1852,1,97,1,Safari,0,84789,90329,175118,278.05630778298746,0.022229148211535987,27,17,0
15675,17510,icmp,3,65,1,4,1,Firefox,1,56912,52036,108948,272.22584796230643,0.5653420988403578,11,21,0
15676,5338,icmp,9,856,1,75,4,Chrome,0,43286,58218,101504,121.92973018779814,0.13719506125948044,39,21,0
15677,17921,tcp,5,519,0,24,3,Edge,0,47954,76259,124213,150.48723649843888,0.5481767188163448,20,11,0
15678,14509,udp,7,1782,1,50,0,Firefox,1,38643,72008,110651,421.03729710123844,0.2348686191016518,7,23,0
15679,12911,icmp,3,1468,0,40,1,Chrome,0,86478,22828,109306,452.7017800532198,0.33517602414604875,11,37,0
15680,12823,udp,9,731,1,18,5,Chrome,0,51507,82543,134050,108.38391300145955,0.738841387,2,9,0
15681,18497,tcp,5,480,1,46,1,Safari,0,46727,54500,101227,406.90379537790494,0.5028658465429053,22,30,0
15682,11666,icmp,2,1258,0,26,1,Edge,0,18973,39432,58405,415.24326923038956,0.7528066531194891,42,34,0
15683,19357,icmp,8,1820,1,66,4,Chrome,0,89293,23806,113099,98.19748193,0.24591208226638328,0,13,0
15684,10669,tcp,9,78,1,63,2,Chrome,1,72183,76161,148344,123.09030437881742,0.086486386,18,38,0
15685,14199,tcp,3,1272,1,7,3,Firefox,0,98218,4021,102239,355.7425724062576,0.7212466981933687,35,36,0
15686,15041,icmp,5,888,0,62,2,Chrome,0,29066,55645,84711,36.04567573876747,0.12079973225829943,0,39,0
15687,10465,tcp,9,222,1,94,3,Firefox,0,13678,72959,86637,218.58910879004458,0.016981162,18,8,0
15688,16398,udp,4,708,0,87,5,Firefox,0,92630,13880,106510,411.17332533903004,0.2463950672526951,42,1,1
15689,6748,icmp,7,1242,1,27,0,Safari,1,81053,80003,161056,335.4282104006442,0.5638557937549371,48,26,0
15690,19759,tcp,2,798,1,20,3,Chrome,1,38903,85879,124782,232.6144957162829,0.071508856,10,13,0
15691,3557,tcp,3,798,1,35,4,Firefox,0,28628,17414,46042,33.131280468052466,0.3691925543503135,14,15,0
15692,16656,udp,6,282,1,19,4,Chrome,0,65478,44652,110130,419.23291687900513,0.8902621975678104,18,21,1
15693,2473,udp,5,1095,1,11,3,Firefox,0,14803,35266,50069,308.3091104957776,0.8800412348805954,34,18,0
15694,10086,icmp,3,409,1,87,3,Edge,1,17202,1104,18306,70.44829965,0.4132889960484101,21,26,1
15695,11431,icmp,5,1574,1,45,2,Firefox,0,17420,97241,114661,496.53664661736644,0.4241345942520943,10,6,0
15696,16162,tcp,6,1113,1,89,1,Firefox,0,92301,3326,95627,354.1857750202828,0.39729080732493516,26,20,0
15697,17822,tcp,7,819,1,47,0,Chrome,1,47181,96489,143670,183.4377466898523,0.7816175161611696,47,33,1
15698,1644,udp,7,1690,1,47,0,Safari,0,23522,73753,97275,309.6309219842644,0.37248279537709417,11,3,0
15699,19300,icmp,7,586,0,42,5,Firefox,1,53494,88638,142132,451.714091,0.66172461,36,26,1
15700,2385,icmp,5,130,1,80,0,Safari,0,15091,83517,98608,375.7742758,0.9149122827800593,24,6,0
15701,16537,udp,5,773,1,61,0,Safari,0,14136,41533,55669,32.13127313564984,0.9875376835120121,43,33,0
15702,4314,tcp,9,1894,1,3,0,Firefox,0,55873,17236,73109,246.95836183911584,0.9019175461656523,39,28,0
15703,1449,udp,4,1460,0,95,5,Chrome,0,33165,30059,63224,44.89116503297661,0.6494964133724088,35,13,1
15704,4179,udp,8,1593,1,4,5,Firefox,1,15990,37034,53024,388.6057120347116,0.784669274,35,7,1
15705,2058,tcp,4,123,0,35,2,Chrome,0,51015,34724,85739,443.1193102486729,0.067234267,45,10,0
15706,10752,icmp,7,1856,1,19,2,Safari,0,40378,15716,56094,23.25507158003819,0.30477066354753224,35,21,0
15707,11954,udp,3,515,1,49,0,Safari,0,10037,77879,87916,450.69000435683165,0.1391288233450957,11,33,0
15708,14672,icmp,3,140,0,65,0,Chrome,0,66116,29554,95670,268.5013563,0.715187908,24,9,0
15709,14987,tcp,8,1172,0,3,1,Edge,0,11094,20590,31684,14.749793487004764,0.29683174736982554,17,32,0
15710,4575,udp,9,1966,1,30,5,Safari,1,1534,87775,89309,352.87582227119185,0.32514473997799676,19,18,1
15711,999,tcp,0,283,1,24,0,Firefox,0,53164,270,53434,472.55673447116163,0.35007006857277134,0,21,0
15712,1522,tcp,6,944,1,84,0,Chrome,1,82576,74659,157235,295.47374603772045,0.018266679498961325,32,2,0
15713,13490,tcp,1,20,1,66,2,Firefox,0,28773,23446,52219,109.88016597616722,0.39947088526436747,43,6,0
15714,13568,udp,0,1050,0,83,1,Firefox,0,44682,4021,48703,438.3244248217505,0.8291186798927024,42,6,0
15715,7076,tcp,0,1001,0,75,0,Chrome,1,39816,81543,121359,166.40626157214743,0.2967091989631754,20,11,0
15716,19980,icmp,8,632,1,30,4,Safari,0,93138,36026,129164,435.53803875039523,0.7533184922784739,19,3,0
15717,1700,udp,5,508,1,95,0,Chrome,0,69199,96733,165932,322.8705772351347,0.8473957862041095,11,32,0
15718,15948,tcp,0,1189,1,78,3,Firefox,0,99653,27915,127568,336.02705181295016,0.27241515906413327,11,16,0
15719,215,icmp,4,774,0,99,0,Edge,0,71527,38348,109875,104.61997012142454,0.058307175,20,11,0
15720,17284,tcp,2,79,1,49,3,Chrome,0,22290,21713,44003,348.3128386488209,0.3626436605300397,20,5,0
15721,13676,udp,8,132,0,95,5,Chrome,0,44698,36489,81187,155.95564863531155,0.39938237984919034,43,6,1
15722,14064,tcp,2,1469,0,29,1,Chrome,0,45477,42789,88266,181.7630663969316,0.7730553304410712,19,16,0
15723,13360,tcp,3,1763,1,10,5,Chrome,1,73958,57071,131029,343.89049021214265,0.32574098083811365,16,17,1
15724,9004,icmp,3,1658,1,62,4,Firefox,0,17032,92341,109373,202.7218218309152,0.25916198588393347,19,9,0
15725,5733,tcp,1,1163,0,80,5,Chrome,0,43720,80607,124327,153.59359718837945,0.40878087610933256,38,35,1
15726,415,udp,9,754,1,66,1,Firefox,0,50836,85618,136454,12.94433372572988,0.500269044,40,10,0
15727,11427,udp,2,523,1,23,1,Firefox,0,51407,95419,146826,456.00924638127907,0.007322066,43,9,0
15728,18440,udp,2,990,1,56,4,Firefox,0,81978,2827,84805,105.3885088206702,0.935823879,0,9,1
15729,1046,tcp,8,155,1,37,4,Safari,0,25493,77106,102599,165.6550288319038,0.758325669,18,26,0
15730,13086,icmp,0,1290,1,24,3,Edge,1,72035,9261,81296,308.6129411208765,0.9768781272880362,19,5,1
15731,2768,tcp,0,1095,1,72,0,Chrome,0,8915,21043,29958,305.7162545392396,0.7708263405637727,11,33,0
15732,7008,udp,1,33,0,25,2,Chrome,1,4507,68721,73228,141.46466488932379,0.8578288503476539,38,12,1
15733,10008,tcp,1,804,0,32,2,Safari,0,44288,44000,88288,387.32880147184534,0.6077706022958286,18,7,0
15734,5754,tcp,7,316,1,19,5,Edge,0,94185,5504,99689,83.10568817547626,0.090157491,28,30,0
15735,15278,tcp,3,65,1,95,5,Chrome,0,52011,29928,81939,468.47158769911573,0.2983102143000904,40,21,1
15736,16254,udp,7,362,0,43,5,Safari,0,1316,19935,21251,301.07324084361426,0.5072663957545491,15,7,1
15737,17457,udp,2,750,1,36,3,Firefox,0,7777,21048,28825,411.0974843996438,0.000965767,29,38,0
15738,1521,icmp,4,739,0,26,0,Chrome,0,76942,94106,171048,27.027976123541716,0.9900681358172349,17,19,0
15739,4321,udp,4,1825,1,65,2,Chrome,0,34784,31695,66479,302.91765081292897,0.3776656795816621,12,1,0
15740,1586,udp,4,1879,0,32,5,Firefox,0,21311,45129,66440,450.46432431540586,0.1625562688091884,49,2,1
15741,12373,udp,4,594,0,22,0,Firefox,1,15323,84904,100227,488.9426800686714,0.2909075635078262,1,22,0
15742,12570,icmp,6,358,1,15,1,Edge,1,3889,36282,40171,307.8738987913455,0.8269354477907341,28,2,1
15743,14459,icmp,5,222,0,36,2,Edge,1,21616,12563,34179,212.81455884492402,0.5127856958154161,14,26,0
15744,18961,icmp,6,1374,0,29,0,Safari,1,14675,68799,83474,201.81196589568037,0.7500069537593054,21,8,0
15745,2510,udp,1,1533,0,39,3,Firefox,0,51693,71719,123412,81.90735644,0.4852512873762085,17,37,0
15746,5731,udp,8,441,1,59,4,Edge,1,77845,79474,157319,422.76551284559736,0.3303530836968519,42,31,1
15747,4227,icmp,5,312,1,53,5,Chrome,0,48765,58786,107551,279.9879865512795,0.34254199777952576,12,15,1
15748,17343,tcp,2,1730,1,6,1,Firefox,0,95807,71723,167530,196.16041184506474,0.32924460843748937,5,33,0
15749,14660,tcp,1,1338,1,90,2,Edge,1,86938,30743,117681,259.58681340988284,0.262568076,36,3,1
15750,11051,tcp,2,1412,1,93,5,Firefox,0,50243,9049,59292,32.08300072531478,0.280791827,29,12,1
15751,18824,icmp,5,1832,1,36,3,Chrome,0,48131,46933,95064,474.40295746789974,0.21492777748400838,37,8,0
15752,16640,tcp,8,1179,1,11,3,Safari,1,70002,97296,167298,44.23727072308039,0.5290203488233233,43,18,1
15753,856,udp,3,1468,1,98,5,Chrome,1,74188,82683,156871,401.7190707063933,0.5388700716113004,36,24,1
15754,7562,tcp,7,1698,1,25,1,Firefox,0,27735,84781,112516,318.32313336558616,0.19149999379863858,36,8,0
15755,15492,tcp,5,961,1,51,5,Firefox,0,53221,56957,110178,85.22464166801512,0.9041183699753157,2,34,1
15756,15188,tcp,6,333,0,6,5,Safari,0,64016,86720,150736,294.8503673885408,0.2283012990917368,15,30,0
15757,11027,icmp,5,758,0,27,2,Firefox,0,95968,45395,141363,194.86163283706728,0.9556263685049492,14,7,0
15758,5564,udp,6,946,1,98,4,Safari,1,36209,84449,120658,34.82061853993609,0.507443044,9,2,1
15759,12236,icmp,7,260,1,13,1,Chrome,1,31154,13627,44781,377.6127879107232,0.10019208061808382,45,33,0
15760,5378,tcp,7,181,0,21,4,Safari,1,44020,45548,89568,92.45224561621006,0.18080649424382012,27,31,1
15761,13902,udp,4,14,0,14,1,Edge,0,65396,86633,152029,163.26414601761897,0.44089145922586603,2,4,0
15762,12893,udp,0,1932,1,41,3,Chrome,0,87363,24255,111618,44.17531448406072,0.6081607760924495,3,1,0
15763,4409,udp,3,956,0,38,1,Chrome,0,62768,32854,95622,216.55181898146796,0.4982565702072763,16,1,0
15764,9055,tcp,9,129,1,90,2,Edge,0,42445,79926,122371,42.398913157332096,0.4848042113409461,48,11,0
15765,19303,udp,5,872,1,54,0,Safari,1,49509,85823,135332,142.9671193900174,0.28090654839971396,14,14,0
15766,2619,udp,3,1616,1,11,3,Edge,0,68936,17556,86492,8.814788213669726,0.5730181877715613,22,11,0
15767,12424,tcp,6,1200,0,20,1,Edge,0,91311,64728,156039,81.93549399299431,0.16884137319528036,28,4,0
15768,6317,udp,8,1534,1,69,3,Edge,0,63813,227,64040,275.46250303807454,0.3326000881566893,34,25,0
15769,3311,icmp,5,1755,0,72,3,Firefox,0,20146,75714,95860,367.2625601769151,0.5989514727908635,9,10,0
15770,11721,udp,2,1357,1,63,4,Chrome,0,3877,92829,96706,403.14262024377797,0.078521392,34,25,0
15771,15744,tcp,3,1818,1,78,5,Firefox,0,25625,82054,107679,329.1348521473277,0.048654463,9,6,0
15772,2427,udp,3,394,0,69,3,Edge,0,67975,10591,78566,459.34972136888626,0.8501413531397741,35,7,0
15773,19917,icmp,6,1343,1,33,2,Edge,0,64805,60509,125314,124.04151074302024,0.1674072753095739,49,9,0
15774,16723,tcp,7,585,1,58,2,Firefox,0,6965,80882,87847,200.6204264200418,0.20769085684787225,1,13,0
15775,11867,udp,4,157,1,63,5,Chrome,1,79975,72827,152802,375.42942554623664,0.4776957387476707,33,3,1
15776,2110,tcp,6,1166,0,72,2,Safari,0,13393,58134,71527,252.28548678020584,0.829747756,0,38,0
15777,2971,icmp,6,113,0,8,4,Edge,1,14851,76509,91360,394.75527060375396,0.3888947351072607,34,11,1
15778,13252,tcp,5,645,0,56,1,Safari,0,64834,1048,65882,149.7318062918224,0.4815913843040799,35,3,0
15779,18667,udp,5,914,1,41,3,Safari,0,8434,45375,53809,68.45091730663137,0.19085941590325006,22,15,0
15780,7223,tcp,6,895,1,22,3,Firefox,0,98992,62058,161050,450.15300776058297,0.838968029,39,14,0
15781,17371,udp,5,1055,1,35,4,Edge,1,50803,61939,112742,333.4393966774292,0.38628364016871275,45,33,1
15782,11200,udp,0,1974,1,28,2,Edge,1,65498,5133,70631,122.91041193778574,0.800305037,32,6,1
15783,3267,tcp,8,519,1,37,2,Chrome,0,90908,58222,149130,294.46200305288187,0.8399852174188878,15,18,0
15784,15063,icmp,3,1345,1,28,1,Firefox,0,91459,41211,132670,403.0511052145307,0.860202657,27,30,0
15785,3444,icmp,6,1795,1,5,3,Chrome,1,42642,45470,88112,67.63507671,0.395804136,21,28,1
15786,4851,udp,4,1086,1,41,2,Edge,0,19006,9038,28044,266.44569255362325,0.5065074036729925,15,30,0
15787,4359,udp,8,1529,0,55,5,Edge,0,18672,78899,97571,11.837879242828603,0.4602427788557556,21,12,0
15788,8016,icmp,0,1973,1,81,1,Safari,0,78067,1980,80047,465.4490054118175,0.037879708,39,21,0
15789,1346,icmp,3,1320,1,43,3,Firefox,0,76548,69900,146448,456.35632348272054,0.6932309713358137,11,17,0
15790,9277,icmp,7,879,0,73,0,Firefox,0,59353,83348,142701,268.1422490524352,0.6703257062556996,42,19,0
15791,1297,icmp,3,1427,0,81,0,Edge,0,41823,54435,96258,184.42553857435865,0.12658491200286814,29,27,0
15792,338,tcp,9,1329,0,89,3,Edge,0,21611,60271,81882,328.6546160793341,0.002445203,48,30,0
15793,18547,udp,7,825,1,11,0,Safari,0,9995,15126,25121,349.1514363,0.42178609154733204,6,9,0
15794,4175,udp,8,1490,0,95,2,Edge,0,16844,97204,114048,271.06951974074303,0.6929211475137869,24,22,0
15795,10402,icmp,4,641,1,71,0,Safari,0,94136,1023,95159,336.96609844664044,0.6876587144030855,40,17,0
15796,18079,icmp,7,963,1,24,0,Firefox,0,59333,86416,145749,62.721062431184954,0.7530732028005059,46,28,0
15797,10067,udp,5,33,0,61,2,Safari,0,85377,11482,96859,180.67037804338005,0.7495293675865328,5,8,0
15798,9736,udp,6,1046,1,50,0,Chrome,1,81246,61347,142593,285.2489483,0.1562634009104501,0,17,0
15799,8431,icmp,8,1777,1,37,1,Safari,0,93120,53823,146943,465.6931548681477,0.4440856382706808,22,11,0
15800,3915,udp,3,1675,1,24,5,Edge,0,12259,98511,110770,408.8592657,0.7718378758783048,0,17,1
